"route","file","issue_id","detail"
"/sw/zana/mjenzi-cv/","sw/zana/mjenzi-cv/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/sw/zana/mjenzi-cv/","sw/zana/mjenzi-cv/index.html","many_inline_dark_text_colors","9 inline dark text colors may clash in dark mode."
"/sw/zana/mpango-masomo/","sw/zana/mpango-masomo/index.html","many_inline_light_backgrounds","7 inline light backgrounds may need token coverage."
"/sw/zana/mpango-masomo/","sw/zana/mpango-masomo/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/sw/zana/nafasi-pdf/","sw/zana/nafasi-pdf/index.html","many_inline_light_backgrounds","11 inline light backgrounds may need token coverage."
"/sw/zana/nafasi-pdf/","sw/zana/nafasi-pdf/index.html","many_inline_dark_text_colors","11 inline dark text colors may clash in dark mode."
"/sw/zana/namba-za-kurasa-pdf/","sw/zana/namba-za-kurasa-pdf/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/sw/zana/ocr-pdf/","sw/zana/ocr-pdf/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/sw/zana/udhamini/","sw/zana/udhamini/index.html","many_inline_light_backgrounds","7 inline light backgrounds may need token coverage."
"/sw/zana/udhamini/","sw/zana/udhamini/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/sw/zana/unganisha-na-gawanya-pdf/","sw/zana/unganisha-na-gawanya-pdf/index.html","many_inline_light_backgrounds","11 inline light backgrounds may need token coverage."
"/sw/zana/unganisha-na-gawanya-pdf/","sw/zana/unganisha-na-gawanya-pdf/index.html","many_inline_dark_text_colors","8 inline dark text colors may clash in dark mode."
"/sw/zana/watermark-pdf/","sw/zana/watermark-pdf/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/sw/zimbabwe/","sw/zimbabwe/index.html","many_inline_light_backgrounds","55 inline light backgrounds may need token coverage."
"/sw/zimbabwe/","sw/zimbabwe/index.html","many_inline_dark_text_colors","46 inline dark text colors may clash in dark mode."
"/sw/zimbabwe/kikokotoo-kodi-mshahara/","sw/zimbabwe/kikokotoo-kodi-mshahara/index.html","many_inline_dark_text_colors","6 inline dark text colors may clash in dark mode."
"/togo/tg-vat","togo/tg-vat.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/afroatlas/_country-template","tools/afroatlas/_country-template.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/algeria/","tools/afroatlas/country/algeria/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/angola/","tools/afroatlas/country/angola/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/benin/","tools/afroatlas/country/benin/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/botswana/","tools/afroatlas/country/botswana/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/burkina-faso/","tools/afroatlas/country/burkina-faso/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/burundi/","tools/afroatlas/country/burundi/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/cameroon/","tools/afroatlas/country/cameroon/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/cape-verde/","tools/afroatlas/country/cape-verde/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/car/","tools/afroatlas/country/car/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/chad/","tools/afroatlas/country/chad/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/comoros/","tools/afroatlas/country/comoros/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/congo/","tools/afroatlas/country/congo/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/cote-divoire/","tools/afroatlas/country/cote-divoire/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/djibouti/","tools/afroatlas/country/djibouti/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/dr-congo/","tools/afroatlas/country/dr-congo/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/egypt/","tools/afroatlas/country/egypt/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/equatorial-guinea/","tools/afroatlas/country/equatorial-guinea/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/eritrea/","tools/afroatlas/country/eritrea/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/eswatini/","tools/afroatlas/country/eswatini/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/ethiopia/","tools/afroatlas/country/ethiopia/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/gabon/","tools/afroatlas/country/gabon/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/gambia/","tools/afroatlas/country/gambia/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/ghana/","tools/afroatlas/country/ghana/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/guinea-bissau/","tools/afroatlas/country/guinea-bissau/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/guinea/","tools/afroatlas/country/guinea/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/kenya/","tools/afroatlas/country/kenya/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/lesotho/","tools/afroatlas/country/lesotho/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/liberia/","tools/afroatlas/country/liberia/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/libya/","tools/afroatlas/country/libya/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/madagascar/","tools/afroatlas/country/madagascar/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/malawi/","tools/afroatlas/country/malawi/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/mali/","tools/afroatlas/country/mali/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/mauritania/","tools/afroatlas/country/mauritania/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/mauritius/","tools/afroatlas/country/mauritius/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/morocco/","tools/afroatlas/country/morocco/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/mozambique/","tools/afroatlas/country/mozambique/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/namibia/","tools/afroatlas/country/namibia/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/niger/","tools/afroatlas/country/niger/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/nigeria/","tools/afroatlas/country/nigeria/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/rwanda/","tools/afroatlas/country/rwanda/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/sao-tome/","tools/afroatlas/country/sao-tome/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/senegal/","tools/afroatlas/country/senegal/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/seychelles/","tools/afroatlas/country/seychelles/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/sierra-leone/","tools/afroatlas/country/sierra-leone/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/somalia/","tools/afroatlas/country/somalia/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/south-africa/","tools/afroatlas/country/south-africa/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/south-sudan/","tools/afroatlas/country/south-sudan/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/sudan/","tools/afroatlas/country/sudan/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/tanzania/","tools/afroatlas/country/tanzania/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/togo/","tools/afroatlas/country/togo/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/tunisia/","tools/afroatlas/country/tunisia/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/uganda/","tools/afroatlas/country/uganda/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/zambia/","tools/afroatlas/country/zambia/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afroatlas/country/zimbabwe/","tools/afroatlas/country/zimbabwe/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afrostream/university/benchmark/","tools/afrostream/university/benchmark/index.html","many_inline_dark_text_colors","6 inline dark text colors may clash in dark mode."
"/tools/afrostream/university/benchmark/methodology/","tools/afrostream/university/benchmark/methodology/index.html","many_inline_light_backgrounds","15 inline light backgrounds may need token coverage."
"/tools/afrostream/university/benchmark/methodology/","tools/afrostream/university/benchmark/methodology/index.html","many_inline_dark_text_colors","12 inline dark text colors may clash in dark mode."
"/tools/afrostream/university/intelligence/monetization-report/","tools/afrostream/university/intelligence/monetization-report/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afrostream/university/intelligence/monetization-report/","tools/afrostream/university/intelligence/monetization-report/index.html","many_inline_dark_text_colors","6 inline dark text colors may clash in dark mode."
"/tools/afrostream/university/intelligence/systems-maturity/","tools/afrostream/university/intelligence/systems-maturity/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/afrostream/university/intelligence/systems-maturity/","tools/afrostream/university/intelligence/systems-maturity/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/afrostream/university/premium/audit/","tools/afrostream/university/premium/audit/index.html","many_inline_light_backgrounds","14 inline light backgrounds may need token coverage."
"/tools/afrostream/university/premium/audit/","tools/afrostream/university/premium/audit/index.html","many_inline_dark_text_colors","14 inline dark text colors may clash in dark mode."
"/tools/afrostream/university/premium/bootcamp/","tools/afrostream/university/premium/bootcamp/index.html","many_inline_light_backgrounds","10 inline light backgrounds may need token coverage."
"/tools/afrostream/university/premium/bootcamp/","tools/afrostream/university/premium/bootcamp/index.html","many_inline_dark_text_colors","10 inline dark text colors may clash in dark mode."
"/tools/afrostream/university/premium/office-hours/","tools/afrostream/university/premium/office-hours/index.html","many_inline_light_backgrounds","10 inline light backgrounds may need token coverage."
"/tools/afrostream/university/premium/office-hours/","tools/afrostream/university/premium/office-hours/index.html","many_inline_dark_text_colors","13 inline dark text colors may clash in dark mode."
"/tools/afrostream/university/premium/templates/","tools/afrostream/university/premium/templates/index.html","many_inline_light_backgrounds","19 inline light backgrounds may need token coverage."
"/tools/break-even/","tools/break-even/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/break-even/","tools/break-even/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/business-license/","tools/business-license/index.html","many_inline_light_backgrounds","16 inline light backgrounds may need token coverage."
"/tools/certificate-maker/","tools/certificate-maker/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/tools/certificate-maker/","tools/certificate-maker/index.html","many_inline_dark_text_colors","8 inline dark text colors may clash in dark mode."
"/tools/colour-palette/","tools/colour-palette/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/dental-cost/","tools/dental-cost/index.html","many_inline_dark_text_colors","6 inline dark text colors may clash in dark mode."
"/tools/diff-checker/","tools/diff-checker/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/electricity-bill-verify/","tools/electricity-bill-verify/index.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/tools/faraid-inheritance/","tools/faraid-inheritance/index.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/tools/favicon-generator/","tools/favicon-generator/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/tools/favicon-generator/","tools/favicon-generator/index.html","many_inline_dark_text_colors","8 inline dark text colors may clash in dark mode."
"/tools/first-home-buyer/","tools/first-home-buyer/index.html","many_inline_dark_text_colors","8 inline dark text colors may clash in dark mode."
"/tools/image-compress/","tools/image-compress/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/tools/image-crop/","tools/image-crop/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/tools/image-crop/","tools/image-crop/index.html","many_inline_dark_text_colors","8 inline dark text colors may clash in dark mode."
"/tools/image-resize/","tools/image-resize/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/tools/image-resize/","tools/image-resize/index.html","many_inline_dark_text_colors","8 inline dark text colors may clash in dark mode."
"/tools/logo-maker/","tools/logo-maker/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/tools/logo-maker/","tools/logo-maker/index.html","many_inline_dark_text_colors","8 inline dark text colors may clash in dark mode."
"/tools/markup-calc/","tools/markup-calc/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/mortgage-affordability/","tools/mortgage-affordability/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/mortgage-calculator/","tools/mortgage-calculator/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/tools/naira-to-words/","tools/naira-to-words/index.html","many_inline_light_backgrounds","14 inline light backgrounds may need token coverage."
"/tools/pdf-compress/","tools/pdf-compress/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/pdf-editor/","tools/pdf-editor/index.html","many_inline_light_backgrounds","14 inline light backgrounds may need token coverage."
"/tools/pdf-editor/","tools/pdf-editor/index.html","many_inline_dark_text_colors","16 inline dark text colors may clash in dark mode."
"/tools/pdf-merge-split/","tools/pdf-merge-split/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/pdf-reorder/","tools/pdf-reorder/index.html","many_inline_light_backgrounds","7 inline light backgrounds may need token coverage."
"/tools/pdf-reorder/","tools/pdf-reorder/index.html","many_inline_dark_text_colors","9 inline dark text colors may clash in dark mode."
"/tools/pdf-sign/","tools/pdf-sign/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/pdf-workspace/","tools/pdf-workspace/index.html","many_inline_dark_text_colors","9 inline dark text colors may clash in dark mode."
"/tools/prepaid-meter/","tools/prepaid-meter/index.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/tools/profit-margin/","tools/profit-margin/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/property-roi/","tools/property-roi/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/property-transfer-cost/","tools/property-transfer-cost/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/qr-generator/","tools/qr-generator/index.html","many_inline_light_backgrounds","9 inline light backgrounds may need token coverage."
"/tools/rental-yield/","tools/rental-yield/index.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/tools/solar-vs-generator/","tools/solar-vs-generator/index.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/tools/tin-guide/","tools/tin-guide/index.html","many_inline_light_backgrounds","54 inline light backgrounds may need token coverage."
"/tools/unit-converter/","tools/unit-converter/index.html","many_inline_light_backgrounds","6 inline light backgrounds may need token coverage."
"/tools/unit-converter/","tools/unit-converter/index.html","many_inline_dark_text_colors","8 inline dark text colors may clash in dark mode."
"/tools/visa-checker/","tools/visa-checker/index.html","many_inline_light_backgrounds","18 inline light backgrounds may need token coverage."
"/tools/water-bill/","tools/water-bill/index.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/tools/zakat-calculator/","tools/zakat-calculator/index.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/tunisia/tn-vat","tunisia/tn-vat.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/widgets/iframe/agriculture-crop-insurance-premium","widgets/iframe/agriculture-crop-insurance-premium.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-crop-yield-estimator","widgets/iframe/agriculture-crop-yield-estimator.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-farm-budget-estimator","widgets/iframe/agriculture-farm-budget-estimator.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-fertilizer-rate","widgets/iframe/agriculture-fertilizer-rate.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-fish-farm-stocking","widgets/iframe/agriculture-fish-farm-stocking.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-greenhouse-area","widgets/iframe/agriculture-greenhouse-area.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-harvest-date-planner","widgets/iframe/agriculture-harvest-date-planner.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-input-price-checker","widgets/iframe/agriculture-input-price-checker.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-irrigation-volume","widgets/iframe/agriculture-irrigation-volume.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-livestock-feed-cost","widgets/iframe/agriculture-livestock-feed-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-poultry-roi-estimator","widgets/iframe/agriculture-poultry-roi-estimator.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-seed-rate","widgets/iframe/agriculture-seed-rate.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-storage-loss-estimator","widgets/iframe/agriculture-storage-loss-estimator.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/agriculture-tractor-hire-cost","widgets/iframe/agriculture-tractor-hire-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-break-even-lite","widgets/iframe/business-break-even-lite.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-business-license-budget","widgets/iframe/business-business-license-budget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-cash-flow-runway","widgets/iframe/business-cash-flow-runway.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-customer-ltv-widget","widgets/iframe/business-customer-ltv-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-freelancer-quote","widgets/iframe/business-freelancer-quote.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-invoice-fee-widget","widgets/iframe/business-invoice-fee-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-markup-planner","widgets/iframe/business-markup-planner.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-meeting-cost-widget","widgets/iframe/business-meeting-cost-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-startup-runway","widgets/iframe/business-startup-runway.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/business-subscription-margin","widgets/iframe/business-subscription-margin.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/education-boarding-school-cost","widgets/iframe/education-boarding-school-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/education-classroom-capacity","widgets/iframe/education-classroom-capacity.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/education-exam-countdown-widget","widgets/iframe/education-exam-countdown-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/education-scholarship-gap","widgets/iframe/education-scholarship-gap.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/education-school-fees-budget","widgets/iframe/education-school-fees-budget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/education-study-hours-planner","widgets/iframe/education-study-hours-planner.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/energy-appliance-cost-widget","widgets/iframe/energy-appliance-cost-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/energy-battery-backup-time","widgets/iframe/energy-battery-backup-time.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/energy-generator-runtime-cost","widgets/iframe/energy-generator-runtime-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/energy-solar-payback-widget","widgets/iframe/energy-solar-payback-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/energy-utility-arrears-plan","widgets/iframe/energy-utility-arrears-plan.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/energy-water-bill-widget","widgets/iframe/energy-water-bill-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/health-clinic-visit-budget","widgets/iframe/health-clinic-visit-budget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/health-insurance-gap-health","widgets/iframe/health-insurance-gap-health.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/health-maternal-care-budget","widgets/iframe/health-maternal-care-budget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/health-medicine-cost-planner","widgets/iframe/health-medicine-cost-planner.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/insurance-car-insurance-lite","widgets/iframe/insurance-car-insurance-lite.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/insurance-crop-cover-budget","widgets/iframe/insurance-crop-cover-budget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/insurance-health-cover-budget","widgets/iframe/insurance-health-cover-budget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/insurance-microinsurance-premium","widgets/iframe/insurance-microinsurance-premium.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/jobs-contractor-vs-employee","widgets/iframe/jobs-contractor-vs-employee.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/jobs-employer-cost-widget","widgets/iframe/jobs-employer-cost-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/jobs-freelance-rate-widget","widgets/iframe/jobs-freelance-rate-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/jobs-leave-days-widget","widgets/iframe/jobs-leave-days-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/jobs-salary-benchmark-budget","widgets/iframe/jobs-salary-benchmark-budget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/jobs-severance-estimator","widgets/iframe/jobs-severance-estimator.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/legal-contract-deposit-widget","widgets/iframe/legal-contract-deposit-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/legal-court-fee-widget","widgets/iframe/legal-court-fee-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/legal-legal-aid-eligibility","widgets/iframe/legal-legal-aid-eligibility.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/legal-notice-period-widget","widgets/iframe/legal-notice-period-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/property-land-size-converter","widgets/iframe/property-land-size-converter.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/property-property-management-fee","widgets/iframe/property-property-management-fee.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/property-property-roi-widget","widgets/iframe/property-property-roi-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/property-rent-affordability-widget","widgets/iframe/property-rent-affordability-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/property-rent-vs-buy-widget","widgets/iframe/property-rent-vs-buy-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/property-rental-yield-widget","widgets/iframe/property-rental-yield-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/property-tenancy-deposit-widget","widgets/iframe/property-tenancy-deposit-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/property-vacancy-loss-widget","widgets/iframe/property-vacancy-loss-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/telecom-airtime-value-widget","widgets/iframe/telecom-airtime-value-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/telecom-bulk-sms-cost","widgets/iframe/telecom-bulk-sms-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/telecom-business-internet-cost","widgets/iframe/telecom-business-internet-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/telecom-data-plan-value","widgets/iframe/telecom-data-plan-value.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/telecom-data-usage-widget","widgets/iframe/telecom-data-usage-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/telecom-device-finance-widget","widgets/iframe/telecom-device-finance-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
