route,relPath,family,issue,evidence,fixCandidates
"/tools/afrostream/admin.html","tools/afrostream/admin.html","tools/afrostream","custom_mobile_nav_search","tools/afrostream/admin.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","tools/afrostream | shared app shell mobile pattern"
"/tools/afrostream/afroscore/","tools/afrostream/afroscore/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/methodology.css: .as-weight-grid keeps 3 columns until 620px. | tools/afrostream/methodology.css: .as-methodology-grid,.as-methodology-flow,.as-weight-grid keeps 2 columns until 620px.","tools/afrostream/methodology.css | shared early-collapse layout pattern"
"/tools/afrostream/article.html","tools/afrostream/article.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/article.html: .as-related-articles keeps 3 columns until 640px. | tools/afrostream/article.html: .as-related-articles keeps 2 columns until 640px.","tools/afrostream/article.html | shared early-collapse layout pattern"
"/tools/afrostream/calendar.html","tools/afrostream/calendar.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/calendar.html: .as-cal-grid keeps 7 columns until no collapse rule.","tools/afrostream/calendar.html | shared early-collapse layout pattern"
"/tools/afrostream/community.html","tools/afrostream/community.html","tools/afrostream","sub16_form_controls","tools/afrostream/community.html: .ch-success .btn-again sets control text to 13.6px. | tools/afrostream/community.html: .ch-auth-prompt .btn-signin sets control text to 13.6px.","tools/afrostream/community.html | shared mobile form sizing pattern"
"/tools/afrostream/community.html","tools/afrostream/community.html","tools/afrostream","tap_targets_below_44","tools/afrostream/community.html: .ch-success .btn-again is likely about 36.3px tall. | tools/afrostream/community.html: .ch-auth-prompt .btn-signin is likely about 36.3px tall.","tools/afrostream/community.html | shared 44px tap target pattern"
"/tools/afrostream/creator.html","tools/afrostream/creator.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/creator-profile.css: .as-profile-header keeps 2 columns until 680px. | tools/afrostream/creator-profile.css: .as-lc-total keeps 2 columns until 680px. | tools/afrostream/creator-profile.css: .as-nw-row keeps 3 columns until 680px. | tools/afrostream/creator-profile.css: .as-stream-header,.as-stream-row keeps 6 columns until no collapse rule. | tools/afrostream/creator-profile.css: .as-upcoming-card keeps 3 columns until 680px. | tools/afrostream/creator-profile.css: .as-gifter-row keeps 3 columns until no collapse rule.","tools/afrostream/creator-profile.css | tools/afrostream/creator.html | shared early-collapse layout pattern"
"/tools/afrostream/","tools/afrostream/index.html","tools/afrostream","tap_targets_below_44","tools/afrostream/index.html: .as-creator-card .as-creator-links a is likely about 21.1px tall.","tools/afrostream/index.html | shared 44px tap target pattern"
"/tools/afrostream/","tools/afrostream/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/style.css: .as-creator-featured-grid keeps 3 columns until 640px. | tools/afrostream/style.css: .as-creator-featured-grid keeps 2 columns until 640px. | tools/afrostream/index.html: .as-lane-grid keeps 4 columns until 640px. | tools/afrostream/index.html: .as-streamer-row keeps 3 columns until no collapse rule. | tools/afrostream/index.html: .as-lane-grid keeps 2 columns until 640px. | tools/afrostream/index.html: .as-streamer-row keeps 2 columns until no collapse rule.","tools/afrostream/style.css | tools/afrostream/index.html | shared early-collapse layout pattern"
"/tools/afrostream/methodology/","tools/afrostream/methodology/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/methodology.css: .as-methodology-grid keeps 4 columns until 620px. | tools/afrostream/methodology.css: .as-methodology-flow keeps 3 columns until 620px. | tools/afrostream/methodology.css: .as-methodology-grid,.as-methodology-flow,.as-weight-grid keeps 2 columns until 620px.","tools/afrostream/methodology.css | shared early-collapse layout pattern"
"/tools/afrostream/news.html","tools/afrostream/news.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/news.html: .as-lb-item keeps 3 columns until no collapse rule.","tools/afrostream/news.html | shared early-collapse layout pattern"
"/tools/afrostream/rankings.html","tools/afrostream/rankings.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/rankings.html: .as-status-panel keeps 4 columns until 640px. | tools/afrostream/rankings.html: .as-podium-grid keeps 3 columns until 640px. | tools/afrostream/rankings.html: .as-status-panel keeps 2 columns until 640px. | tools/afrostream/rankings.html: .as-podium-grid keeps 3 columns until 640px.","tools/afrostream/rankings.html | shared early-collapse layout pattern"
"/tools/afrostream/university/benchmark/methodology/","tools/afrostream/university/benchmark/methodology/index.html","tools/afrostream","horizontal_overflow_risk","tools/afrostream/university/benchmark/methodology/index.html: Inline style sets min-width to 520px.","tools/afrostream/university/benchmark/methodology/index.html | shared overflow guard pattern"
"/tools/afrostream/university/creator-dashboard/","tools/afrostream/university/creator-dashboard/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/university/university.css: .su-dash-grid keeps 2 columns until 640px.","tools/afrostream/university/university.css | shared early-collapse layout pattern"
"/tools/afrostream/university/intelligence/monetization-report/","tools/afrostream/university/intelligence/monetization-report/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/university/university.css: .su-report-stat-grid keeps 2 columns until no collapse rule.","tools/afrostream/university/university.css | shared early-collapse layout pattern"
"/tools/afrostream/university/plan-generator/","tools/afrostream/university/plan-generator/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/university/university.css: .su-form-grid keeps 2 columns until 640px.","tools/afrostream/university/university.css | shared early-collapse layout pattern"
"/tools/afrostream/university/platforms/","tools/afrostream/university/platforms/index.html","tools/afrostream","late_multicolumn_collapse","tools/afrostream/university/university.css: .su-platform-body keeps 2 columns until 540px.","tools/afrostream/university/university.css | shared early-collapse layout pattern"
"/tools/agent-commission/","tools/agent-commission/index.html","tools/agent-commission","late_multicolumn_collapse","tools/agent-commission/index.html: .comm-grid keeps 3 columns until no collapse rule. | tools/agent-commission/index.html: .comm-grid keeps 2 columns until no collapse rule.","tools/agent-commission/index.html | shared early-collapse layout pattern"
"/tools/agric-profit/","tools/agric-profit/index.html","tools/agric-profit","sub16_form_controls","tools/agric-profit/index.html: .form-group input,.form-group select sets control text to 15.2px. | tools/agric-profit/index.html: .btn sets control text to 15.2px.","tools/agric-profit/index.html | shared mobile form sizing pattern"
"/tools/agric-profit/","tools/agric-profit/index.html","tools/agric-profit","tap_targets_below_44","tools/agric-profit/index.html: .btn is likely about 39px tall.","tools/agric-profit/index.html | shared 44px tap target pattern"
"/tools/agric-profit/","tools/agric-profit/index.html","tools/agric-profit","late_multicolumn_collapse","tools/agric-profit/index.html: .form-grid keeps 2 columns until 600px.","tools/agric-profit/index.html | shared early-collapse layout pattern"
"/tools/ajo-interest/","tools/ajo-interest/index.html","tools/ajo-interest","late_multicolumn_collapse","tools/ajo-interest/index.html: .afun keeps 2 columns until 500px.","tools/ajo-interest/index.html | shared early-collapse layout pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","sub16_form_controls","assets/css/african-workflow.css: .afw-route-actions a,.afw-route-actions button sets control text to 11.5px. | assets/css/african-workflow.css: .afw-modal input sets control text to 14.4px. | tools/ajo-tracker/app.html: .btn sets control text to 13.1px. | tools/ajo-tracker/app.html: .form-group input,.form-group select sets control text to 14.1px. | tools/ajo-tracker/app.html: .member-actions button sets control text to 11.2px. | tools/ajo-tracker/app.html: .add-member-row input sets control text to 13.6px.","assets/css/african-workflow.css | tools/ajo-tracker/app.html | shared mobile form sizing pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","tap_targets_below_44","assets/css/african-workflow.css: .afw-route-actions a,.afw-route-actions button is likely about 29.8px tall. | tools/ajo-tracker/app.html: .btn is likely about 31.7px tall. | tools/ajo-tracker/app.html: .member-actions button is likely about 21.4px tall. | tools/ajo-tracker/app.html: .btn-small is likely about 28.4px tall.","assets/css/african-workflow.css | tools/ajo-tracker/app.html | shared 44px tap target pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","late_multicolumn_collapse","tools/ajo-tracker/app.html: .form-row keeps 2 columns until 600px. | tools/ajo-tracker/app.html: .rules-grid keeps 4 columns until 520px. | tools/ajo-tracker/app.html: .rules-grid keeps 2 columns until 520px. | tools/ajo-tracker/app.html: .readiness keeps 2 columns until 720px.","tools/ajo-tracker/app.html | shared early-collapse layout pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","custom_mobile_nav_search","tools/ajo-tracker/app.html: Page uses custom mobile chrome tokens: topbar, search-input, filter-bar.","tools/ajo-tracker | shared app shell mobile pattern"
"/tools/ajo-tracker/app.html","tools/ajo-tracker/app.html","tools/ajo-tracker","fixed_header_without_scroll_padding","tools/ajo-tracker/app.html: .topbar is sticky without scroll-padding compensation on the page root.","tools/ajo-tracker/app.html | shared scroll-padding compensation pattern"
"/tools/ajo-tracker/","tools/ajo-tracker/index.html","tools/ajo-tracker","late_multicolumn_collapse","tools/ajo-tracker/index.html: .afun keeps 2 columns until 500px.","tools/ajo-tracker/index.html | shared early-collapse layout pattern"
"/tools/algebra-solver/","tools/algebra-solver/index.html","tools/algebra-solver","late_multicolumn_collapse","tools/algebra-solver/index.html: .stats-grid keeps 2 columns until no collapse rule.","tools/algebra-solver/index.html | shared early-collapse layout pattern"
"/tools/amharic-translator/","tools/amharic-translator/index.html","tools/amharic-translator","late_multicolumn_collapse","tools/amharic-translator/index.html: .phrase keeps 3 columns until 600px.","tools/amharic-translator/index.html | shared early-collapse layout pattern"
"/tools/architectural-fee/","tools/architectural-fee/index.html","tools/architectural-fee","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/background-remover/","tools/background-remover/index.html","tools/background-remover","tap_targets_below_44","assets/css/background-remover-studio.css: .br-tool-links a is likely about 42px tall.","assets/css/background-remover-studio.css | shared 44px tap target pattern"
"/tools/background-remover/","tools/background-remover/index.html","tools/background-remover","late_multicolumn_collapse","assets/css/background-remover-studio.css: .br-drop keeps 2 columns until 740px. | assets/css/background-remover-studio.css: .br-preset-row keeps 4 columns until 740px. | assets/css/background-remover-studio.css: .br-form-grid keeps 2 columns until 740px. | assets/css/background-remover-studio.css: .br-range keeps 2 columns until no collapse rule. | assets/css/background-remover-studio.css: .br-color-row keeps 2 columns until no collapse rule. | assets/css/background-remover-studio.css: .br-segmented keeps 2 columns until no collapse rule.","assets/css/background-remover-studio.css | shared early-collapse layout pattern"
"/tools/bank-charges/","tools/bank-charges/index.html","tools/bank-charges","late_multicolumn_collapse","tools/bank-charges/index.html: .bc-presets keeps 2 columns until 480px. | tools/bank-charges/index.html: .bc-presets keeps 2 columns until 480px.","tools/bank-charges/index.html | shared early-collapse layout pattern"
"/tools/bill-split/","tools/bill-split/index.html","tools/bill-split","sub16_form_controls","tools/bill-split/index.html: .btn-rm sets control text to 12.8px.","tools/bill-split/index.html | shared mobile form sizing pattern"
"/tools/bill-split/","tools/bill-split/index.html","tools/bill-split","tap_targets_below_44","tools/bill-split/index.html: .btn-rm is likely about 25px tall.","tools/bill-split/index.html | shared 44px tap target pattern"
"/tools/birth-death-cert/","tools/birth-death-cert/index.html","tools/birth-death-cert","tap_targets_below_44","tools/birth-death-cert/index.html: .tabs is likely about 29.2px tall.","tools/birth-death-cert/index.html | shared 44px tap target pattern"
"/tools/birth-death-cert/","tools/birth-death-cert/index.html","tools/birth-death-cert","late_multicolumn_collapse","tools/birth-death-cert/index.html: .info-row keeps 2 columns until 640px.","tools/birth-death-cert/index.html | shared early-collapse layout pattern"
"/tools/blood-group/","tools/blood-group/index.html","tools/blood-group","late_multicolumn_collapse","tools/blood-group/index.html: .compat-grid keeps 9 columns until no collapse rule.","tools/blood-group/index.html | shared early-collapse layout pattern"
"/tools/bmi-calculator/","tools/bmi-calculator/index.html","tools/bmi-calculator","sub16_form_controls","tools/bmi-calculator/index.html: .input-unit sets control text to 14.4px.","tools/bmi-calculator/index.html | shared mobile form sizing pattern"
"/tools/boda-income/","tools/boda-income/index.html","tools/boda-income","late_multicolumn_collapse","tools/boda-income/index.html: .income-grid keeps 4 columns until no collapse rule. | tools/boda-income/index.html: .income-grid keeps 2 columns until no collapse rule.","tools/boda-income/index.html | shared early-collapse layout pattern"
"/tools/bol-generator/","tools/bol-generator/index.html","tools/bol-generator","late_multicolumn_collapse","tools/bol-generator/index.html: .form-row-3 keeps 3 columns until 600px. | tools/bol-generator/index.html: .bl-type-grid keeps 2 columns until 500px. | tools/bol-generator/index.html: .doc-fields-grid keeps 2 columns until no collapse rule. | tools/bol-generator/index.html: .doc-freight-box keeps 2 columns until no collapse rule. | tools/bol-generator/index.html: .doc-sig-area keeps 2 columns until no collapse rule.","tools/bol-generator/index.html | shared early-collapse layout pattern"
"/tools/boq-builder/app.html","tools/boq-builder/app.html","tools/boq-builder","sub16_form_controls","tools/boq-builder/app.html: .proj-field input,.proj-field select sets control text to 13px. | tools/boq-builder/app.html: .items-table input,.items-table select sets control text to 12px. | tools/boq-builder/app.html: .adj-row input,.adj-row select sets control text to 12px.","tools/boq-builder/app.html | shared mobile form sizing pattern"
"/tools/boq-builder/app.html","tools/boq-builder/app.html","tools/boq-builder","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/boq-builder/app.html","tools/boq-builder/app.html","tools/boq-builder","late_multicolumn_collapse","tools/boq-builder/app.html: .qa-item keeps 2 columns until no collapse rule. | tools/boq-builder/app.html: '+ '.meta-grid keeps 3 columns until no collapse rule. | tools/boq-builder/app.html: '+ '.footer keeps 2 columns until no collapse rule.","tools/boq-builder/app.html | shared early-collapse layout pattern"
"/tools/boq-builder/app.html","tools/boq-builder/app.html","tools/boq-builder","custom_mobile_nav_search","tools/boq-builder/app.html: Page uses custom mobile chrome tokens: topbar, drawer, search-input, filter-bar.","tools/boq-builder | shared app shell mobile pattern"
"/tools/boq-builder/app.html","tools/boq-builder/app.html","tools/boq-builder","fixed_header_without_scroll_padding","tools/boq-builder/app.html: .topbar is sticky without scroll-padding compensation on the page root.","tools/boq-builder/app.html | shared scroll-padding compensation pattern"
"/tools/boq-generator/","tools/boq-generator/index.html","tools/boq-generator","late_multicolumn_collapse","tools/boq-generator/index.html: .section-input-row keeps 2 columns until no collapse rule.","tools/boq-generator/index.html | shared early-collapse layout pattern"
"/tools/brideprice-advisor/","tools/brideprice-advisor/index.html","tools/brideprice-advisor","tap_targets_below_44","tools/brideprice-advisor/index.html: .bp-plan-button is likely about 39.2px tall.","tools/brideprice-advisor/index.html | shared 44px tap target pattern"
"/tools/brideprice-advisor/","tools/brideprice-advisor/index.html","tools/brideprice-advisor","late_multicolumn_collapse","tools/brideprice-advisor/index.html: .bp-row keeps 2 columns until 500px. | tools/brideprice-advisor/index.html: .bp-fun keeps 2 columns until 500px. | tools/brideprice-advisor/index.html: .bp-plan-grid keeps 4 columns until 520px. | tools/brideprice-advisor/index.html: .bp-plan-metrics keeps 4 columns until 520px. | tools/brideprice-advisor/index.html: .bp-plan-grid,.bp-plan-metrics keeps 2 columns until 520px.","tools/brideprice-advisor/index.html | shared early-collapse layout pattern"
"/tools/budget-comparator/","tools/budget-comparator/index.html","tools/budget-comparator","late_multicolumn_collapse","tools/budget-comparator/index.html: .controls-grid keeps 4 columns until 640px. | tools/budget-comparator/index.html: .summary-bar keeps 4 columns until no collapse rule. | tools/budget-comparator/index.html: .tbl-head keeps 6 columns until no collapse rule. | tools/budget-comparator/index.html: .tbl-row keeps 6 columns until no collapse rule. | tools/budget-comparator/index.html: .controls-grid keeps 2 columns until 640px. | tools/budget-comparator/index.html: .tbl-row keeps 2 columns until no collapse rule.","tools/budget-comparator/index.html | shared early-collapse layout pattern"
"/tools/burial-cost/","tools/burial-cost/index.html","tools/burial-cost","late_multicolumn_collapse","tools/burial-cost/index.html: .fc-family-grid keeps 2 columns until 500px. | tools/burial-cost/index.html: .fc-row keeps 2 columns until 500px. | tools/burial-cost/index.html: .fc-countries keeps 4 columns until no collapse rule. | tools/burial-cost/index.html: .fc-countries keeps 2 columns until no collapse rule. | tools/burial-cost/index.html: .fc-budgets keeps 3 columns until 500px. | tools/burial-cost/index.html: .fc-items keeps 2 columns until 500px.","tools/burial-cost/index.html | shared early-collapse layout pattern"
"/tools/business-continuity/","tools/business-continuity/index.html","tools/business-continuity","late_multicolumn_collapse","tools/business-continuity/index.html: .contact-row keeps 3 columns until no collapse rule.","tools/business-continuity/index.html | shared early-collapse layout pattern"
"/tools/business-name-gen/","tools/business-name-gen/index.html","tools/business-name-gen","tap_targets_below_44","tools/business-name-gen/index.html: .social-links a is likely about 15.5px tall.","tools/business-name-gen/index.html | shared 44px tap target pattern"
"/tools/business-plan-builder/","tools/business-plan-builder/index.html","tools/business-plan-builder","sub16_form_controls","tools/business-plan-builder/index.html: .form-group input,.form-group select,.form-group textarea sets control text to 15.2px. | tools/business-plan-builder/index.html: .btn sets control text to 14.4px.","tools/business-plan-builder/index.html | shared mobile form sizing pattern"
"/tools/business-plan-builder/","tools/business-plan-builder/index.html","tools/business-plan-builder","tap_targets_below_44","tools/business-plan-builder/index.html: .btn is likely about 36.5px tall.","tools/business-plan-builder/index.html | shared 44px tap target pattern"
"/tools/business-plan-builder/","tools/business-plan-builder/index.html","tools/business-plan-builder","late_multicolumn_collapse","tools/business-plan-builder/index.html: .form-grid keeps 2 columns until 600px.","tools/business-plan-builder/index.html | shared early-collapse layout pattern"
"/tools/business-plan/app.html","tools/business-plan/app.html","tools/business-plan","sub16_form_controls","assets/css/business-plan.css: .bp-panel input,.bp-panel select,.bp-panel textarea sets control text to 13.4px. | assets/css/business-plan.css: .bp-saved-actions button sets control text to 11.5px.","assets/css/business-plan.css | shared mobile form sizing pattern"
"/tools/business-plan/app.html","tools/business-plan/app.html","tools/business-plan","tap_targets_below_44","assets/css/business-plan.css: .bp-saved-actions button is likely about 32px tall.","assets/css/business-plan.css | shared 44px tap target pattern"
"/tools/business-plan/app.html","tools/business-plan/app.html","tools/business-plan","late_multicolumn_collapse","assets/css/business-plan.css: .bp-mini-actions,.bp-export keeps 2 columns until no collapse rule.","assets/css/business-plan.css | shared early-collapse layout pattern"
"/tools/business-plan/app.html","tools/business-plan/app.html","tools/business-plan","custom_mobile_nav_search","tools/business-plan/app.html: Page uses custom mobile chrome tokens: topbar, search-input, filter-bar.","tools/business-plan | shared app shell mobile pattern"
"/tools/business-plan/","tools/business-plan/index.html","tools/business-plan","late_multicolumn_collapse","tools/business-plan/index.html: .business-score keeps 2 columns until no collapse rule. | tools/business-plan/index.html: .business-preview-table keeps 3 columns until 720px.","tools/business-plan/index.html | shared early-collapse layout pattern"
"/tools/business-planner/","tools/business-planner/index.html","tools/business-planner","sub16_form_controls","tools/business-planner/index.html: .form-select,.form-input,.form-textarea sets control text to 14.7px.","tools/business-planner/index.html | shared mobile form sizing pattern"
"/tools/business-planner/","tools/business-planner/index.html","tools/business-planner","late_multicolumn_collapse","tools/business-planner/index.html: .swot-grid keeps 2 columns until 640px. | tools/business-planner/index.html: .fin-chart-row keeps 2 columns until 640px. | tools/business-planner/index.html: .fin-summary keeps 3 columns until no collapse rule.","tools/business-planner/index.html | shared early-collapse layout pattern"
"/tools/calorie-counter/","tools/calorie-counter/index.html","tools/calorie-counter","late_multicolumn_collapse","tools/calorie-counter/index.html: .macro-bar keeps 4 columns until no collapse rule.","tools/calorie-counter/index.html | shared early-collapse layout pattern"
"/tools/car-loan/","tools/car-loan/index.html","tools/car-loan","sub16_form_controls","tools/car-loan/index.html: .toggle-opt sets control text to 13.1px.","tools/car-loan/index.html | shared mobile form sizing pattern"
"/tools/car-loan/","tools/car-loan/index.html","tools/car-loan","tap_targets_below_44","tools/car-loan/index.html: .toggle-opt is likely about 35.7px tall.","tools/car-loan/index.html | shared 44px tap target pattern"
"/tools/cash-flow-forecast/","tools/cash-flow-forecast/index.html","tools/cash-flow-forecast","late_multicolumn_collapse","tools/cash-flow-forecast/index.html: .monthly-grid keeps 4 columns until no collapse rule. | tools/cash-flow-forecast/index.html: .summary-row keeps 4 columns until no collapse rule. | tools/cash-flow-forecast/index.html: .monthly-grid keeps 3 columns until no collapse rule. | tools/cash-flow-forecast/index.html: .summary-row keeps 2 columns until no collapse rule.","tools/cash-flow-forecast/index.html | shared early-collapse layout pattern"
"/tools/cash-flow-forecast/","tools/cash-flow-forecast/index.html","tools/cash-flow-forecast","horizontal_overflow_risk","tools/cash-flow-forecast/index.html: table sets min-width to 900px.","tools/cash-flow-forecast/index.html | shared overflow guard pattern"
"/tools/child-growth/","tools/child-growth/index.html","tools/child-growth","late_multicolumn_collapse","tools/child-growth/index.html: .zscore-grid keeps 3 columns until 640px.","tools/child-growth/index.html | shared early-collapse layout pattern"
"/tools/citation-generator/","tools/citation-generator/index.html","tools/citation-generator","sub16_form_controls","tools/citation-generator/index.html: .pill sets control text to 14.4px. | tools/citation-generator/index.html: .btn-copy-cite sets control text to 12px.","tools/citation-generator/index.html | shared mobile form sizing pattern"
"/tools/citation-generator/","tools/citation-generator/index.html","tools/citation-generator","tap_targets_below_44","tools/citation-generator/index.html: .btn-copy-cite is likely about 24px tall.","tools/citation-generator/index.html | shared 44px tap target pattern"
"/tools/citation-generator/","tools/citation-generator/index.html","tools/citation-generator","late_multicolumn_collapse","tools/citation-generator/index.html: .source-grid keeps 4 columns until no collapse rule. | tools/citation-generator/index.html: .source-grid keeps 2 columns until no collapse rule.","tools/citation-generator/index.html | shared early-collapse layout pattern"
"/tools/color-picker/","tools/color-picker/index.html","tools/color-picker","late_multicolumn_collapse","tools/color-picker/index.html: .palette-grid keeps 5 columns until no collapse rule.","tools/color-picker/index.html | shared early-collapse layout pattern"
"/tools/colour-palette/","tools/colour-palette/index.html","tools/colour-palette","sub16_form_controls","tools/colour-palette/index.html: .btn sets control text to 14.4px.","tools/colour-palette/index.html | shared mobile form sizing pattern"
"/tools/colour-palette/","tools/colour-palette/index.html","tools/colour-palette","tap_targets_below_44","tools/colour-palette/index.html: .btn is likely about 34.9px tall.","tools/colour-palette/index.html | shared 44px tap target pattern"
"/tools/commodity-tracker/","tools/commodity-tracker/index.html","tools/commodity-tracker","late_multicolumn_collapse","tools/commodity-tracker/index.html: .stat-cards keeps 3 columns until 640px.","tools/commodity-tracker/index.html | shared early-collapse layout pattern"
"/tools/compliance-calendar/calendar.html","tools/compliance-calendar/calendar.html","tools/compliance-calendar","late_multicolumn_collapse","tools/compliance-calendar/calendar.html: .ccal-grid-head keeps 7 columns until no collapse rule. | tools/compliance-calendar/calendar.html: .ccal-grid-body keeps 7 columns until no collapse rule.","tools/compliance-calendar/calendar.html | shared early-collapse layout pattern"
"/tools/compliance-calendar/","tools/compliance-calendar/index.html","tools/compliance-calendar","late_multicolumn_collapse","tools/compliance-calendar/index.html: .ccal-hero-grid keeps 2 columns until 640px.","tools/compliance-calendar/index.html | shared early-collapse layout pattern"
"/tools/compound-interest/","tools/compound-interest/index.html","tools/compound-interest","late_multicolumn_collapse","tools/compound-interest/index.html: .two-col keeps 2 columns until 640px.","tools/compound-interest/index.html | shared early-collapse layout pattern"
"/tools/concrete-mix/","tools/concrete-mix/index.html","tools/concrete-mix","late_multicolumn_collapse","tools/concrete-mix/index.html: .field-row-3 keeps 3 columns until no collapse rule. | tools/concrete-mix/index.html: .field-row-4 keeps 4 columns until no collapse rule. | tools/concrete-mix/index.html: .field-row-3,.field-row-4 keeps 2 columns until no collapse rule.","tools/concrete-mix/index.html | shared early-collapse layout pattern"
"/tools/construction-budget/","tools/construction-budget/index.html","tools/construction-budget","late_multicolumn_collapse","tools/construction-budget/index.html: .tier-grid keeps 4 columns until no collapse rule. | tools/construction-budget/index.html: .tier-grid keeps 2 columns until no collapse rule.","tools/construction-budget/index.html | shared early-collapse layout pattern"
"/tools/contract-generator/app.html","tools/contract-generator/app.html","tools/contract-generator","sub16_form_controls","tools/contract-generator/app.html: .btn sets control text to 12px. | tools/contract-generator/app.html: .form-card h3 sets control text to 15.2px. | tools/contract-generator/app.html: .field .tip sets control text to 10.9px. | tools/contract-generator/app.html: .field input,.field textarea,.field select sets control text to 13px.","tools/contract-generator/app.html | shared mobile form sizing pattern"
"/tools/contract-generator/app.html","tools/contract-generator/app.html","tools/contract-generator","tap_targets_below_44","tools/contract-generator/app.html: .btn is likely about 28.4px tall.","tools/contract-generator/app.html | shared 44px tap target pattern"
"/tools/contract-generator/app.html","tools/contract-generator/app.html","tools/contract-generator","late_multicolumn_collapse","tools/contract-generator/app.html: .picker keeps 2 columns until no collapse rule.","tools/contract-generator/app.html | shared early-collapse layout pattern"
"/tools/contract-generator/app.html","tools/contract-generator/app.html","tools/contract-generator","custom_mobile_nav_search","tools/contract-generator/app.html: Page uses custom mobile chrome tokens: topbar, search-input, filter-bar.","tools/contract-generator | shared app shell mobile pattern"
"/tools/contract-generator/","tools/contract-generator/index.html","tools/contract-generator","tap_targets_below_44","assets/css/legal-enhancements.css: .leg-source-links a is likely about 28px tall. | assets/css/legal-enhancements.css: .leg-workflow-next a is likely about 34px tall.","assets/css/legal-enhancements.css | shared 44px tap target pattern"
"/tools/coo-generator/","tools/coo-generator/index.html","tools/coo-generator","late_multicolumn_collapse","tools/coo-generator/index.html: .tpl-grid keeps 3 columns until 660px. | tools/coo-generator/index.html: .criteria-grid keeps 2 columns until 580px.","tools/coo-generator/index.html | shared early-collapse layout pattern"
"/tools/cover-letter-generator/app.html","tools/cover-letter-generator/app.html","tools/cover-letter-generator","sub16_form_controls","tools/cover-letter-generator/app.html: .btn sets control text to 13.3px. | tools/cover-letter-generator/app.html: .field span sets control text to 11.8px. | tools/cover-letter-generator/app.html: .field input,.field select,.field textarea sets control text to 14.1px.","tools/cover-letter-generator/app.html | shared mobile form sizing pattern"
"/tools/cover-letter-generator/app.html","tools/cover-letter-generator/app.html","tools/cover-letter-generator","tap_targets_below_44","tools/cover-letter-generator/app.html: .btn is likely about 38px tall.","tools/cover-letter-generator/app.html | shared 44px tap target pattern"
"/tools/cover-letter-generator/app.html","tools/cover-letter-generator/app.html","tools/cover-letter-generator","late_multicolumn_collapse","tools/cover-letter-generator/app.html: .score-ring keeps 2 columns until no collapse rule.","tools/cover-letter-generator/app.html | shared early-collapse layout pattern"
"/tools/cover-letter-generator/app.html","tools/cover-letter-generator/app.html","tools/cover-letter-generator","custom_mobile_nav_search","tools/cover-letter-generator/app.html: Page uses custom mobile chrome tokens: topbar, search-input, filter-bar.","tools/cover-letter-generator | shared app shell mobile pattern"
"/tools/cover-letter-generator/app.html","tools/cover-letter-generator/app.html","tools/cover-letter-generator","fixed_header_without_scroll_padding","tools/cover-letter-generator/app.html: .topbar is sticky without scroll-padding compensation on the page root.","tools/cover-letter-generator/app.html | shared scroll-padding compensation pattern"
"/tools/creator-desk/activity.html","tools/creator-desk/activity.html","tools/creator-*","custom_mobile_nav_search","tools/creator-desk/activity.html: Page uses custom mobile chrome tokens: topbar, bottom-nav, nav-item, search-input, filter-bar.","tools/creator-* | shared app shell mobile pattern"
"/tools/creator-desk/app.html","tools/creator-desk/app.html","tools/creator-*","custom_mobile_nav_search","tools/creator-desk/app.html: Page uses custom mobile chrome tokens: topbar, bottom-nav, nav-item, search-input, filter-bar.","tools/creator-* | shared app shell mobile pattern"
"/tools/creator-desk/clients.html","tools/creator-desk/clients.html","tools/creator-*","custom_mobile_nav_search","tools/creator-desk/clients.html: Page uses custom mobile chrome tokens: topbar, bottom-nav, nav-item, search-input, filter-bar.","tools/creator-* | shared app shell mobile pattern"
"/tools/creator-desk/project.html","tools/creator-desk/project.html","tools/creator-*","custom_mobile_nav_search","tools/creator-desk/project.html: Page uses custom mobile chrome tokens: topbar, bottom-nav, nav-item, search-input, filter-bar.","tools/creator-* | shared app shell mobile pattern"
